,CONTENTID,CONTENTTYPEID,CAT1,CAT2,CAT3,TITLE,SIDOCODE,SIGUNGUCODE,ADDRESS,CREATEDTIME,MODIFIEDTIME,MAPX,MAPY,MLEVEL,FIRSTIMAGE,MCATEGORY,SCATEGORY,SEARCHCOUNT,OVERVIEW,DATA
1303,628899,39,A05,A0502,A05020100,산들산채식당,32,32015,강원특별자치도 평창군 진부면 오대산로 95 ,20080900000000.0,20230700000000.0,128.5996975,37.71114262,6,http://tong.visitkorea.or.kr/cms/resource/66/591066_image2_1.jpg,음식,한식,726,진부면에 위치한 산들산채식당은 산채나물을 이용하여 맛깔스러운 요리를 하고 있다.,진부면 산들 산채 식당 산채 나물 맛깔 요리
1304,2777364,39,A05,A0502,A05020100,산골이야기,32,32015,강원특별자치도 평창군 진부면 아랫쌀면길 45-1 ,20211100000000.0,20230700000000.0,128.556196,37.61562506,6,http://tong.visitkorea.or.kr/cms/resource/47/2777347_image2_1.JPG,음식,한식,166,10가지 직접 채집한 약초를 사용하여 요리하는 산골이야기이다. 큰 뚝배기로 제공되는 백숙요리도 즐길 수 있다.,가지 직접 채집 약초 사용 요리 산골 이야기 뚝배기 제공 백숙 요리
1305,2684999,39,A05,A0502,A05020100,삼성우렁촌,32,32015,강원특별자치도 평창군 봉평면 태기로 45 ,20201100000000.0,20230700000000.0,128.3199486,37.59192329,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,한식,436,"삼성우렁촌은 평창군 봉평면 태기로에 있는 곳으로 휘닉스파크 근처에 있는 맛집이다. 우렁쌀밥, 우렁신랑각시, 우렁초무침 등 다양한 메뉴를 판매하고 있으며 음식점 내부는 깔끔하여 기분이 좋고 밑반찬도 열두가지나 나와 젓가락이 어디로 가야 할지 고민하게 한다. (출처 : 강원도청)",성우 렁촌 평창군 봉평면 태기 휘닉스 파크 근처 맛집 우렁 쌀밥 우렁 신랑 각시 우렁 초무 침 메뉴 음식점 내부 기분 밑반찬 가지 젓가락 어디 가야 고민 출처 강원 도청
1306,2780154,39,A05,A0502,A05020900,빵프레,32,32015,강원특별자치도 평창군 봉평면 기풍2길 1 ,20211100000000.0,20230900000000.0,128.3785426,37.61541058,6,http://tong.visitkorea.or.kr/cms/resource/51/2780051_image2_1.jpg,음식,간이음식,178,빵프레는 강원 평창군 봉평재래시장 인근에 위치한 베이커리 전문점이다. 현지인들이 추천하는 빵집으로 동네빵집 같은 분위기를 내고 식감이 좋은 맛있는 빵을 제공한다. 또한 케이크가 맛있다고 유명한데 신선함을 느끼게 해주는 생크림과 잘 구워진 빵이 어우러져 고객들의 만족도가 높다고 한다. 평창을 여행하던 중 맛있는 빵집을 찾는다면 이곳을 추천한다.,빵 프레 강원 평창군 봉평 재래시장 베이커리 전문점 지인 추천 빵집 동네 빵집 분위기 식감 빵 제공 또한 케이크 생크림 빵 고객 만족도 평창 여행 빵집 추천
1307,2680961,39,A05,A0502,A05020100,산채랑황태랑,32,32015,강원특별자치도 평창군 봉평면 태기로 320 ,20201100000000.0,20230700000000.0,128.3394751,37.57541446,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,한식,1628,"산채랑황태랑은 평창군 봉평면 태기로에 있는 곳으로 휘닉스파크 근처에 있다. 황태전골, 황태찜, 황태구이 등을 판매하는 황태 전문점이다. 대체로 맛이 깔끔하며 양이 많고 밑반찬도 잘 나온다. 음식점 앞에 주차공간이 있으므로 주차 걱정 없이 식사할 수 있다. (출처 : 강원도청)",산채 황태 평창군 봉평면 태기 휘닉스 파크 근처 황태 전골 황태 찜 황태 구이 황태 전문점 대체로 맛 양 밑반찬 음식점 주차공간 주차 걱정 식사 출처 강원 도청
1308,2784980,39,A05,A0502,A05020100,산밑에집,32,32015,강원특별자치도 평창군 용평면 평창대로 1828 ,20211200000000.0,20230700000000.0,128.428345,37.57248594,6,http://tong.visitkorea.or.kr/cms/resource/79/2784979_image2_1.jpg,음식,한식,211,용평면에 위치한 산밑에집은 민물 매운탕과 토종닭백숙 볶음탕을 최고의 맛을 자부한다. 채소와 나물은 직접 농사짓거나 산에서 뜯어와 자연의 맛을 느낄 수 있다.,용평면 산밑 민물 매운탕 토종 닭백숙 볶음 탕 최고 맛 자부 채소 나물 직접 산 자연 맛
1309,2777624,39,A05,A0502,A05020100,솔봉갈비,32,32015,강원특별자치도 평창군 대관령면 솔봉로 296 티롤빌리지 B17호,20211100000000.0,20230700000000.0,128.6639793,37.66277446,6,http://tong.visitkorea.or.kr/cms/resource/03/2777603_image2_1.JPG,음식,한식,1114,솔봉갈비는 한돈수제 돼지갈비를 매일매일 직접 손질하여 재우는 고기집이다.,솔봉 갈비 돈 수제 돼지갈비 매일 직접 손질
1310,134359,39,A05,A0502,A05020100,쉼바위,32,32015,강원특별자치도 평창군 용평면 운두령로 651 ,20050300000000.0,20230700000000.0,128.4654438,37.68307107,6,http://tong.visitkorea.or.kr/cms/resource/35/1822535_image2_1.jpg,음식,전문음식,467,"쉼바위는 서울에서 약 2시간 30분가량 소요되며, happy700고지(인체의 생체리듬이 가장 활발해지는 고지)의 공기 좋고 풍경 좋은 우리나라에서 다섯 번째로 높은 산인 계방산 자락에 위치해 있다. 특히 계방산은 눈꽃 덮인 설경과 주목군락지로 요즘 각광받는 겨울산이기도 하며 바로 등산로 아래에 오토캠핑장이 있어 가족단위로 여가를 즐기기에 좋다. 유명한 관광지로는 이승복기념관과 방아다리약수, 오대산 월정사, 봉평 메및꽃마을, 용평스키장, 휘닉스파크가 인접해 있으며, 겨울엔 스키, 여름엔 래프팅과 산악오토바이 등으로 스포츠와 연계하여 여러 종류의 다양한 관광을 즐길 수 있다. 쉼바위의 송어회는 콩가루, 들깨가루를 야채와 함께 버무려 먹는 방식으로 요즘 많은 사람들이 관심 있는 웰빙(참살이)에 적합한 음식이다. 이곳의 모든 채소와 나물은 주위의 자연에서 얻은, 오염되지 않은 먹을거리로 제공되며, 특히 돌솥에 먹을 양의 밥을 바로바로 지어내므로, 뜨끈한 밥 맛과 함께 숭늉의 구수함이 일품인 곳이다. 평창군에서 지정한 모범업소이다.",바위 소요 고지 인체 생체리듬 가장 고지 공기 풍경 우리나라 다섯 산 계방산 자락 계방산 눈꽃 설경 주목 군락 지로 요즘 각광 겨울 산 바로 등산로 아래 오토 캠핑 가족 위로 여가 관광지 이승복 기념관 방아 다리 약수 오대산 월정사 봉평 메및꽃 마을 용평 스키장 휘닉스 파크 겨울 스키 여름 래프팅 산악 오토바이 스포츠 계 종류 관광 바위 송어 회 콩가루 들깨 가루 야채 버 무려 방식 요즘 사람 관심 웰빙 참살이 음식 모든 채소 나물 자연 오염 거리 제공 돌솥 양 밥 밥 맛 숭늉 일품 평창군 지정 모범
1311,2685036,39,A05,A0502,A05020100,새벽,32,32015,강원특별자치도 평창군 대관령면 횡계길 10 ,20201100000000.0,20230700000000.0,128.7083083,37.67278249,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,한식,687,"새벽은 강원도 평창군 횡계2길에 있는 한식 전문점이며 횡계 시외버스터미널 부근에 있기 때문에 접근성이 좋다. 아침 7시부터 오후 9시까지 영업하며 추천메뉴로는 갈비탕, 우거지 갈비, 소머리국밥이 있다. 저렴한 가격에 맛있는 음식을 제공하며 든든한 한 끼 식사로 손색이 없다.   (출처 : 강원도청)",새벽 강원도 평창군 횡계 길 한식 전문점 횡계 시외버스 터미널 부근 접근성 아침 오후 영업 추천 메뉴 갈비탕 우거지 갈비 소머리국밥 가격 음식 제공 끼 식사 손색 출처 강원 도청
1312,2794399,39,A05,A0502,A05020100,성주식당,32,32015,강원특별자치도 평창군 진부면 방아다리로 306 ,20211200000000.0,20231000000000.0,128.5625934,37.68415892,6,http://tong.visitkorea.or.kr/cms/resource/78/2794278_image2_1.JPG,음식,한식,1947,"성주식당은 강원도 평창군 진부면에 위치한 한식 전문점으로 국내산 재료와 직접 농사지은 식재료로 정성스럽게 요리하는 곳이다. 대표 메뉴는 황태구이와 곤드레밥이며 유명 매체에 소개될 만큼 맛있는 음식으로 알려져 있다. 이 외에도 닭볶음탕, 메밀전, 감자전 등 다양한 토속적인 메뉴가 있다. 가게 앞쪽에는 계곡이 흐르고 있어 물놀이하기에도 좋다.",성주식 강원도 평창군 진부면 한식 전문점 국내 산 재료 직접 농사 지은 식 재료 정성 요리 대표 메뉴 황태 구이 밥 유명 매체 소개 음식 닭볶음탕 메밀전 감자전 토속 메뉴 가게 앞쪽 계곡 물놀이
1313,2777561,39,A05,A0502,A05020100,소윤시골순두부,32,32015,강원특별자치도 평창군 진부면 면의동길 18-5 ,20211100000000.0,20230700000000.0,128.5652275,37.65043232,6,http://tong.visitkorea.or.kr/cms/resource/44/2777544_image2_1.JPG,음식,한식,139,"아침일찍 나와 직접 콩을 갈아 만드는 두부이며, 모두 국산콩을 사용해 고소한 두부 맛을 느낄 수 있는 두부전문점이다.",아침 일찍 직접 콩 두부 국산 콩 사용 두부 맛 두부 전문점
1314,2790231,39,A05,A0502,A05020100,송어회마루,32,32015,강원특별자치도 평창군 봉평면 흥정계곡길 37 ,20211200000000.0,20230900000000.0,128.3504226,37.62496172,6,http://tong.visitkorea.or.kr/cms/resource/97/2790197_image2_1.jpg,음식,한식,235,"연중무휴로 영업하며 송어회, 송어매운탕, 토종닭백숙, 토종닭볶음탕 등 다양한 메뉴를 판매하고 있지만 그중 대표 메뉴는 단연 송어회다. 평창에서 신선한 송어회를 맛볼 수 있다. 넓은 실내공간은 물론 야외까지 여유 있는 좌석을 제공한다. 야외에 앉아 계곡을 바라보며 먹는 음식 맛이 일품이다.",연중 무 영업 송어 회 송어 매운탕 토종 닭백숙 토종 닭볶음탕 메뉴 대표 메뉴 단연 송어 회 평창 송어 회 실내 공간 야외 여유 좌석 제공 야외 계곡 음식 맛 일품
1315,135485,39,A05,A0502,A05020100,송원해장국,32,32015,강원특별자치도 평창군 봉평면 태기로 481 ,20061200000000.0,20230900000000.0,128.3490135,37.56391597,6,http://tong.visitkorea.or.kr/cms/resource/85/448285_image2_1.jpg,음식,한식,1196,"송원해장국은 강원 평창군에 위치한 한식 전문점이다.  곰탕, 황태 해장국, 뼈다귀 해장국 등의 해장국 메뉴와 막국수 메뉴까지 맛볼 수 있다.  해장국은 가마솥에 오랫동안 끓여 깊고 진한 맛을 낸다.",송원 해장국 강원 평창군 한식 전문점 곰탕 황태 해장국 뼈 귀 해장국 해장국 메뉴 막국수 메뉴 해장국 가마솥 맛
1316,2801764,39,A05,A0502,A05020200,스위스램,32,32015,강원특별자치도 평창군 대관령면 대관령마루길 365-12 (1층),20211200000000.0,20230700000000.0,128.7424854,37.68557611,6,http://tong.visitkorea.or.kr/cms/resource/57/2801757_image2_1.jpg,음식,전문음식,1756,대관령면에 위치한 스위스램은 양고기 전문 음식점으로 호주산 프리미엄급의 고기를 사용하여 항상 정성으로 대접한다.,대관령면 스위스 램 양고기 전문 음식점 호주 산 프리미엄 고기 사용 항상 정성 대접
1317,2789875,39,A05,A0502,A05020100,아라리보리밥,32,32015,강원특별자치도 평창군 미탄시장길 18 ,20211200000000.0,20231000000000.0,128.4991455,37.34116121,6,http://tong.visitkorea.or.kr/cms/resource/78/2789778_image2_1.jpg,음식,한식,242,"현지인들이 인정하는 보리밥 맛집이다. 양껏 담아 맛볼 수 있는 보리밥과 다양한 반찬으로 한 끼를 즐길 수 있는 곳이다. 한식 뷔페식으로 취향에 맞게 식사를 할 수 있다. 보리밥과 일반 쌀밥 두 가지가 준비되어 있으며 계란 프라이와 국 그리고 다양한 밑반찬들을 골라 담으면 된다. 구수하고 정겨운 보리밥의 맛과 손맛이 느껴지는 반찬들은 마치 집밥같이 느껴진다. 보리밥 외에도 두부찌개, 삼겹살, 토종 닭백숙 등의 식사 메뉴가 준비되어 있다.",지인 인정 보리밥 맛집 껏 보리밥 반찬 끼 한식 뷔페 취향 식사 보리밥 쌀밥 두 가지 준비 계란 프라이 국 밑반찬 정겨운 보리밥 맛 손맛 반찬 마치 집밥 보리밥 두부 찌개 삼겹살 토종 닭백숙 식사 메뉴 준비
1318,2788285,39,A05,A0502,A05020100,아승순메밀막국수,32,32015,강원특별자치도 평창군 대화면 대화중앙로 31 ,20211200000000.0,20231000000000.0,128.4573614,37.49208467,6,http://tong.visitkorea.or.kr/cms/resource/24/2788224_image2_1.jpg,음식,한식,927,"아승순메밀막국수는 ‘공이’ 국수 전문점으로 ‘공이 2인분’, ‘공이 3인분’처럼 인원수에 맞게 주문하면 된다. 공이 막국수를 주문하면 메밀국수 덩어리와 채소, 계란 지단, 오이, 육수, 양념장이 제공되는데 취향껏 조합하여 간장, 비빔, 물막국수로 만들어 먹는 재미가 있다. 또한 쫄깃한 감자만두와 담백한 꿩만두도 맛볼 수 있다.",승순 메밀막국수 공이 국수 전문점 공이 인분 공이 인분 처럼 인원 주문 공이 막국수 주문 메밀국수 덩어리 채소 계란 지단 오이 육수 양념장 제공 취향 껏 조합 간장 비빔 물 막국수 재미 또한 쫄깃 감자 만두 꿩 만두
1319,2685215,39,A05,A0502,A05020100,외갓집,32,32015,강원특별자치도 평창군 대관령면 횡계2길 11 ,20201100000000.0,20230700000000.0,128.7089888,37.67316857,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,한식,133,"외갓집식당은 강원도 평창군 횡계2길에 있는 한식 전문 음식점이다. 놀이시설을 갖추고 있으며 추천 메뉴로는 삼겹살, 오삼불고기, 백반이 있다. 가게 정기 휴무일은 없으며 오전 8시부터 오후 9시까지 영업하니 참고하는 것이 좋다. 식사 전후에 대관령양떼목장, 허브 나라, 월정사 등 관광지를 다녀오는 것도 좋다. (출처 : 강원도청)",외갓집 식당 강원도 평창군 횡계 길 한식 전문 음식점 놀이 시설 추천 메뉴 삼겹살 불고기 백반 가게 정기 오전 오후 영업 참고 식사 전후 대관령 떼 목장 허브 나라 월정사 관광지 출처 강원 도청
1320,2777845,39,A05,A0502,A05020100,옥봉식당,32,32015,강원특별자치도 평창군 봉평면 동이장터길 13-1 ,20211100000000.0,20230900000000.0,128.377451,37.61609381,6,http://tong.visitkorea.or.kr/cms/resource/21/2777821_image2_1.jpg,음식,한식,3358,"옥봉 식당은 강원도 평창군에 위치한 수제 순대 전문점이다.  특히 순대 국밥이 맛있기로 유명하여 지역주민뿐만 아니라 관광객들도 끊임없이 찾는다. 토종 순대 국밥, 순대곱창전골, 순대곱창볶음 외에도 우거지 머리 국밥, 선지 해장국, 순두부 해장국 등을 맛볼 수 있다.",옥봉 식당 강원도 평창군 수제 순대 전문점 순대 국밥 주민 관광객 토종 순대 국밥 순대 곱창전골 순대 곱창 볶음 우거지 머리 국밥 선지 해장국 순두부 해장국
1321,2685076,39,A05,A0502,A05020100,오대산가마솥식당,32,32015,강원특별자치도 평창군 진부면 오대산로 152 ,20201100000000.0,20230700000000.0,128.6019055,37.71671146,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,한식,989,"평창 오대산 월정사 입구에서 유명한 맛집으로 알려진 음식점이다. 주요 메뉴로는 황태구이정식, 산채정식, 산채비빔밥, 산채돌솥비빔밥, 더덕구이가 유명하다. 인기 메뉴는 산채나물들이 30여가지가 나오는 산채정식이다. 전체적으로 정갈하고 깔끔하며 부담되지 않는 건강한 맛이다. (출처 : 강원도청)",평창 오대산 월정사 맛집 음식점 주요 메뉴 황태 이정식 산채정식 산채 비빔밥 산채 돌솥비빔밥 더덕 구이 인기 메뉴 산채 나물 가지 산채정식 전체 부담 맛 출처 강원 도청
1322,2784810,39,A05,A0502,A05020100,오대산민속식당,32,32015,강원특별자치도 평창군 진부면 오대산로 152 ,20211200000000.0,20231000000000.0,128.6019055,37.71671146,6,http://tong.visitkorea.or.kr/cms/resource/04/2784804_image2_1.jpg,음식,한식,1140,"진부면 동산리에 위치한 한식당으로, 다양한 산나물을 맛볼 수 있는 음식점이다. 민속식당답게 기와와 한옥 스타일의 외관이 눈길을 끈다. 좋은 산나물을 위해 직접 산나물과 야생 버섯을 채취하여 손님상에 내어 몸에 좋은 산나물을 맛있게 즐길 수 있다. 대표 메뉴로는 곤드레나물밥정식과 산채정식이 있다.",진부면 동산 리 한식당 산나물 음식점 민속 식당 답 기와 옥 스타일 외관 눈길 산나물 직접 산나물 야생 버섯 채취 손님 몸 산나물 대표 메뉴 나물 밥 정식 산채정식
1323,2796471,39,A05,A0502,A05020100,오복가든,32,32015,강원특별자치도 평창군 용평면 운두령로 377-81 ,20211200000000.0,20231000000000.0,128.4719355,37.66271244,6,http://tong.visitkorea.or.kr/cms/resource/24/2796424_image2_1.jpg,음식,한식,158,"TV조선 프로그램 ‘식객 허영만의 백반기행’에 출연하여 용평면 맛집임을 인증한 오복가든은 곤드레한상이 푸짐하게 나온다. 메뉴는 곤드레 밥, 도토리묵, 전병 세 가지다. 곤드레 밥을 주문하면 직접 제배한 생곤드레를 사용한 곤드레 밥이 양푼 가득히 담겨 나온다. 된장찌개와 갖가지 나물 반찬들도 함께 나온다. 가게 내부는 시골 할머니 집에 놀러 온 듯한 정감 있는 분위기이다.",조선 프로그램 식객 허영 기행 출연 용평면 맛집 임 인증 오복 가든 상이 메뉴 밥 도토리묵 전병 세 가지 밥 주문 직접 배한 사용 밥 양푼 된장찌개 갖가지 나물 반찬 가게 내부 시골 할머니 듯 정감 분위기
1324,2784023,39,A05,A0502,A05020900,오대산신선희황기찐빵,32,32015,강원특별자치도 평창군 진부면 오대산로 91 ,20211200000000.0,20230900000000.0,128.5997559,37.71082599,6,http://tong.visitkorea.or.kr/cms/resource/19/2784019_image2_1.jpg,음식,간이음식,259,황기와 녹차 앙금을 수제로 만들어 판매하는 특색있는 황기찐빵 음식점이다. 오대산 월정사 가는 길에 위치한 찐빵집이며 20여년간 운영된 찐빵맛집이다.매장 내 취식은 불가하고 포장만 가능하다.,황기 녹차 앙금 수제 특색 황기 찐빵 음식점 오대산 월정사 길 찐빵 년 운영 찐빵 맛집 매장 취식 포장
1325,2789573,39,A05,A0502,A05020100,옛날공이메밀국수,32,32015,강원특별자치도 평창군 용평면 마산골길 19-8 ,20211200000000.0,20230700000000.0,128.4944566,37.63338571,6,http://tong.visitkorea.or.kr/cms/resource/73/2789473_image2_1.jpg,음식,한식,1191,순메밀100%로 바로 반죽하여 국수를 직접 뽑은 옛날방식 메밀국수 식당이다. 먹고 나면 속이 편한 국수 전문점이다.,메밀 바로 반죽 국수 직접 옛날 방식 메밀국수 식당 국수 전문점
1326,2685338,39,A05,A0502,A05020100,용평한우관,32,32015,강원특별자치도 평창군 대관령면 송천2길 2 ,20201100000000.0,20230700000000.0,128.7112109,37.67033838,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,한식,179,"용평 한우관은 강원도 평창군 대관령면에 있는 한우, 민물장어 전문점이다. 메뉴로는 풍천 민물장어, 대관령 한우, 오삼불고기 등 다양한 메뉴들이 있다. 기본 반찬들도 깔끔하게 나오고 맛도 좋다. 파절이와 함께 곁들여 먹으면 고기 맛이 더욱 좋다. (출처 : 강원도청)",용평 우관 강원도 평창군 대관령면 한우 민물장어 전문점 메뉴 풍천 민물장어 대관령 한우 불고기 메뉴 기본 반찬 맛 파절 고기 맛 더욱 출처 강원 도청
1327,2685342,39,A05,A0502,A05020100,용평회관,32,32015,강원특별자치도 평창군 대관령면 횡계2길 15 ,20201100000000.0,20231000000000.0,128.7091888,37.67378794,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,한식,6143,"용평회관은 강원도 평창군 횡계 2길에 있는 구이 전문 음식점이다.  주차 시설과 놀이시설을 갖추고 있으며 등심 등 구이류와 주물럭, 생태찌개 등의 식사류도 맛볼 수 있다. 식사 전후에 알펜시아, 오대산, 대관령삼양목장 등 관광지를 다녀오는 것도 좋다.",용평 회관 강원도 평창군 횡계 길 구이 전문 음식점 주차 시설 놀이 시설 등심 이류 주물럭 생태 찌개 식사 류 식사 전후 알펜시아 오대산 대관령 목장 관광지
1328,2781499,39,A05,A0502,A05020100,원미식당,32,32015,강원특별자치도 평창군 봉평면 효석문학길 63-2 ,20211100000000.0,20230700000000.0,128.3682714,37.61238296,6,http://tong.visitkorea.or.kr/cms/resource/57/2781457_image2_1.jpg,음식,한식,269,"평창 여행할 때 들리기 좋은 음식점으로, 봉평면에 위치한  유명한 26년 전통의 메밀 막국수 전문점이다.",평창 여행 음식점 봉평면 전통 메밀 막국수 전문점
1329,2793994,39,A05,A0502,A05020100,유명식당,32,32015,강원특별자치도 평창군 대관령면 전나무길 3 ,20211200000000.0,20230700000000.0,128.6014903,37.6705168,6,http://tong.visitkorea.or.kr/cms/resource/94/2793894_image2_1.JPG,음식,한식,4592,"3대째 이어오는 전통 있는 유명식당의 대표 메뉴는 메밀막국수로 면발이 탱글하고 구수하다. 수육은 소머리 한우수육과 돼지수육 두 가지로 잡내 없이 고기가 부드럽고 맛이 좋아 인기가 많다. 그 밖에 도토리냉면, 꿩만두국, 찐만두가 있다. 만두는 계절 메뉴로 10월부터 3월까지 판매한다.",전통 유명 식당 대표 메뉴 메밀막국수 면발 글 수육 머리 한우 수육 돼지 수육 두 가지 고기 맛 인기 도토리 냉면 꿩 만두국 만두 만두 계절 메뉴
1330,2776468,39,A05,A0502,A05020900,유명찐빵,32,32015,강원특별자치도 평창군 대관령면 대관령로 113 ,20211100000000.0,20230700000000.0,128.7088583,37.67243254,6,http://tong.visitkorea.or.kr/cms/resource/58/2776458_image2_1.jpg,음식,간이음식,412,"국산 팥을 사용하며, 40년전 숙성방식 고수하여 만든 찐빵을 맛볼 수 있다. 아메리카노, 카푸치노, 에스프레소 커피 테이크 아웃이 가능하다.",국산 팥 사용 숙성 방식 고수 찐빵 아메리카노 카푸치노 에스프레소 커피 테이크 아웃
1331,135488,39,A05,A0502,A05020100,원조맷돌순두부,32,32015,강원특별자치도 평창군 대관령면 송천길 10 ,20061200000000.0,20230700000000.0,128.7113665,37.66914408,6,http://tong.visitkorea.or.kr/cms/resource/16/1822516_image2_1.jpg,음식,한식,1758,"원조맷돌순두부식당은 용평스키장에서 5~10분 사이의 거리에 있는 오랜 전통의 두부 요리 전문점이다. 콩을 직접 재배하고 수확하여, 직접 맷돌로 갈아만든 손두부의 맛을 즐길 수 있다. 대표메뉴인 맷돌순두부찌개는 매콤하면서도 고소하고 담백한 시골두부 특유의 맛을 낸다.<br>",맷돌 순두부 식당 용평 스키장 사이 거리 전통 두부 요리 전문점 콩 직접 재배 수확 직접 맷돌 손 두부 맛 대표 메뉴인 맷돌 순두부찌개 매콤 시골 두부 특유 맛
1332,2795892,39,A05,A0502,A05020100,우가,32,32015,강원특별자치도 평창군 진부면 진부새싹길 21 ,20211200000000.0,20230700000000.0,128.557198,37.63765864,6,http://tong.visitkorea.or.kr/cms/resource/97/2795197_image2_1.jpg,음식,한식,219,고기를 부위 별로 맛볼 수 있어 풍족한 식사가 가능한 한우 전문점이다.,고기 부위 별로 식사 한우 전문점
1333,2782084,39,A05,A0502,A05020100,월이메밀닭강정,32,32015,강원특별자치도 평창군 봉평면 기풍3길 33 ,20211100000000.0,20230700000000.0,128.378051,37.61573553,6,http://tong.visitkorea.or.kr/cms/resource/66/2782066_image2_1.jpg,음식,간이음식,5787,봉평 메밀로 만들어 오로지 봉평에서만 맛볼 수 있는 닭강정과 황태강정이 특징인 음식점이다. 메밀을 넣어 만들어 식어도 맛있는 강정을 맛볼 수 있다.,봉평 메밀 봉평 닭강정 황태 강정 특징 음식점 메밀 강정
1334,2789942,39,A05,A0502,A05020100,육백마지기식당,32,32015,강원특별자치도 평창군 미탄면 청옥산길 583-70 ,20211200000000.0,20230700000000.0,128.5128897,37.40122955,6,http://tong.visitkorea.or.kr/cms/resource/09/2789909_image2_1.jpg,음식,한식,222,해발 12000m에 자리한 식담겸 카페점문점이다.<br>곤드레밥과 감자전을 판매하고 있다.,해발 겸 카페 밥 감자전
1335,2784037,39,A05,A0502,A05020100,장평막국수,32,32015,강원특별자치도 평창군 용평면 금송길 7 ,20211200000000.0,20230900000000.0,128.414107,37.58556748,6,http://tong.visitkorea.or.kr/cms/resource/26/2784026_image2_1.jpg,음식,한식,587,"작가 이효석의 ‘메밀꽃 필 무렵’ 소설 속 배경으로 유명한 메밀의 고장 봉평에서는 메밀 요리, 그중에서도 메밀 막국수가 인기 메뉴다. 장평막국수는 20년 이상 영업해온 전통 있는 막국수집으로 부드럽게 넘어가는 면발과 개운한 맛의 물 막국수, 새콤달콤한 양념의 비빔 막국수 그리고 감자전 등을 판매하고 있다. 장평 버스터미널 입구 쪽에 위치하고 있어 위치적으로도 접근성이 좋다.",작가 이효석 메밀 꽃 필 무렵 소설 배경 메밀 고장 봉평 메밀 요리 메밀 막국수 인기 메뉴 장평 막국수 이상 영업 전통 막국수 면발 맛 물 막국수 콤 양념 비빔 막국수 감자전 장평 터미널 쪽 접근성
1336,2784006,39,A05,A0502,A05020100,장평메밀막국수,32,32015,강원특별자치도 평창군 용평면 경강로 1655 ,20211200000000.0,20230900000000.0,128.4147708,37.5861591,6,http://tong.visitkorea.or.kr/cms/resource/77/2783977_image2_1.jpg,음식,한식,740,"장평버스터미널과 가까워 대중교통을 이용하기에도 편리한 장평메밀막국수는 물막국수,비빔막국수,간장막국수 등 다양한 메뉴들이 있다. 메밀로 만들어서 일반 막국수보다 부드럽고 부담스럽지 않으며 TV 요리경연대회에도 출연한 맛집이다.",장평 터미널 장평 메밀막국수 물 막국수 비빔 막국수 간장 막국수 메뉴 메밀 막국수 부담 요리 대회 출연 맛집
1337,2788371,39,A05,A0502,A05020100,자연매운탕,32,32015,강원특별자치도 평창군 봉평면 봉평북로 100-2 ,20211200000000.0,20230700000000.0,128.3663962,37.62501479,6,http://tong.visitkorea.or.kr/cms/resource/33/2788333_image2_1.jpg,음식,한식,379,양이 푸짐하고 맛있어 몸보신을 하기도 좋은 맛집이다.<br>다양하고 푸짐한 밑반찬과 함께 즐길수있는 곳이다.,양 짐 몸 보신 맛집 짐 밑반찬
1338,628954,39,A05,A0502,A05020100,유정식당,32,32015,강원특별자치도 평창군 진부면 오대산로 112-8 ,20080900000000.0,20230700000000.0,128.6008752,37.71237028,6,http://tong.visitkorea.or.kr/cms/resource/11/591111_image2_1.jpg,음식,한식,768,"유정식당은 강원도 평창군 오대산산채백반거리에 위치하였다. 유정식당은 산채한정식 전문점으로 모든 나물을 직접 오대산에서 채취하고 야채 등은 직접 기른 것으로 조리하고 있다. 늘 엄선된 식재료만을 사용하여 믿을 수 있는 건강한 요리를 맛볼 수 있다. 대표메뉴로는 황태정식, 산채정식, 산채비빔밥 등이 있다.",유정식 강원도 평창군 오대산 산채 거리 유정식 산채 한정식 전문점 모든 나물 직접 오대산 채취 야채 직접 조리 엄선 식 재료 사용 요리 대표 메뉴 황태 정식 산채정식 산채 비빔밥
1339,2782340,39,A05,A0502,A05020100,전주식당,32,32015,강원특별자치도 평창군 봉평면 태기로 344 ,20211100000000.0,20230700000000.0,128.3409084,37.5736758,6,http://tong.visitkorea.or.kr/cms/resource/01/2782301_image2_1.jpg,음식,한식,411,청정초원 평창에서 재배한  신선한 농산물로 만든 음식 및 반찬을 판매하는 한식당이다.,청정 초원 평창 재배 농산물 음식 반찬 한식당
